id,url,title,img_url,type,country,synopsis,director,alsoknownas,episodes,score,ranked,popularity,watchers,aired,duration,genres,tags,mainrole,supportrole
18540,https://mydramalist.com/18540-the-unusual-family,The Unusual Family (2016),https://i.mydramalist.com/jv2KJ_4c.jpg?v=1, Drama, South Korea ,"The Unusual Family' is about two country girls with different dreams. There is a girl from the countryside, named Dan Yi. She wants to support rural communities. And, there's Sam Wol who is happy to leave her hometown and has a dream of becoming one like Cinderella. With two different dreams, they both move over to Seoul. How would their life change in the near future? ", Lee Duk Gun ,"  Strange Family ,  Byeolnan Gajok  ", 149, 6.6 (scored by 152 users), #50971, #8036, 564," May  2, 2016 - Nov 25, 2016", 35 min.,"Drama,Family,Melodrama",,"Lee Shi Ah,Gil Eun Hye,Kim Jin Woo,Shin Ji Hoon,","Sun Woo Jae Duk,Jeon Mi Seon,"
27188,https://mydramalist.com/27188-tv-novel-waves-waves,"TV Novel: Waves, Waves (2018)",https://i.mydramalist.com/O5boPc.jpg?v=1, Drama, South Korea ,A human family drama depicting the story of a family of five women who lost their property and became separated families after the war. , Lee Duk Gun ,  TV Soseol Padoya Padoya  , 143, 6.6 (scored by 29 users), #50979, #99999, 193," Feb 12, 2018 - Aug 31, 2018", 35 min.,"Family,Melodrama",,"Jay Kim,Park Jung Wook,Jo Ayoung,","Jang Jae Ho,Lee Shi Hoo,Lee Kyung Shil,"
692035,https://mydramalist.com/692035-recipe-for-youth,Recipe for Youth (2021),https://i.mydramalist.com/Rpdng_4c.jpg?v=1, Drama, South Korea ,"Jeon Seong Ki works as a dating coach who is a professional at creating scandals. Cha Soo Bin is an entertainment reporter who disguises herself as a rookie actress. She pretends to need help on her road to stardom but is actually looking for juicy scoops. However, the process leads to Jeon Seong Ki finding true love.   ",,"  Youth Recipe ,  Cheongchun Lesipi ,  Cheongchun Resipi  ", 10, 6.6 (scored by 124 users), #51016, #4129," 1,666"," Mar 14, 2021", 10 min.,"Comedy,Romance","ActressFemaleLead,ReporterFemaleLead,ShortLengthSeries,DatingCoach,FamousFemaleLead,Scandal,PlayerMaleLead,Jealousy,Miniseries,HighSchool","Moon Ga Young,Kim Hee Chul,","Han Jung Woo,"
56931,https://mydramalist.com/56931-oppa-will-date-instead,Phantom the Secret Agent (2020),https://i.mydramalist.com/B3zvVc.jpg?v=1, Drama, South Korea ,"A romantic drama that focuses on the love stories of high school best friends Min Joo, Kang Chan, Bang Hee, and Hyun Beom. Everything begins when Min Joo, who develops an unrequited love for Kang Chan for a long time ends up having her deceased brother Dae Yeon’s soul take control of her body. To fulfill his younger sister’s one-sided love, Dae Yeon does his best to win over Kang Chan’s heart.   ",,"  oppaga daesin yeonaehaejulkke ,  I'll Do That For You ,  obbaga daesin yeonaehaejulgge ,  Oppa Will Date Instead ,  Oppaga daesin yeonaehaejulge ,  오대연  ", 4, 6.6 (scored by 140 users), #51018, #6005, 949," Jul 13, 2020 - Aug  3, 2020", 11 min.,"Romance,Drama,Supernatural","WebSeries,SecretCrush,Friendship,UnrequitedLove,ShortLengthSeries,CheerfulFemaleLead,Brother-SisterRelationship,ShyFemaleLead,Possessed,CarAccident","Yoon Bo Mi,Han Se Jin,Jang Chun,Park Su Min,","Jeong Ha Yul,Jung Jin,"
5889,https://mydramalist.com/5889-that-summer-typhoon,That Summer Typhoon (2005),https://i.mydramalist.com/9yZ73c.jpg?v=1, Drama, South Korea ,"In 1992, Kang Su Min and family moved from Seoul to the rural area due to her mother’s health condition. 10 years later, she met her dad’s sister for the first time. Su Min found out that her auntie was once a famous actress but she had been drawn into a big scandal with another younger actress called Jung Mi Ryung. That was 20 years ago. Now, as Su Min has grown up, she moved to Seoul together with her passion to become an actress. There, she met Han Eun Bi who is the daughter of her aunt’s enemy. Both strive to become actresses. Eun Bi rises in the entertainment industry with help from her mother. However, Su Min has to give her all to get to the top. As they begin to compete with each other, will they repeat the story of the last generation?", Lee Kwan Hee ,  A Typhoon in that Summer  , 30, 6.6 (scored by 8 users), #51025, #99999, 71," May 28, 2005 - Sep  4, 2005", 60 min.,"Romance,Family",,"Lee Jae Hwang,Jung Chan,Jung Da Bin,Han Ye Seul,","Sun Woo Eun Sook,Ohn Joo Wan,"
12597,https://mydramalist.com/12597-roll-of-thunder,Roll of Thunder (2000),https://i.mydramalist.com/jq8Wwc.jpg?v=1, Drama, South Korea ,"This drama tells the story of Prince Gwang Hae and Heo Gyun, a radical intellectual and politician of the period who is credited as the author of The Tale of Hong Gil Dong. ",,"  Cheondungsori ,    ", 50, 6.6 (scored by 4 users), #51029, #99999, 31," Oct 18, 2000 - Apr 12, 2001",,Historical,,"Choi Jae Sung,Lee Hyun Kyung,","Im Chae Moo,Ahn Hae Sook,Kim Heung Ki,Oh Jung Hae,"
1287,https://mydramalist.com/1287-ireland,Ireland (2004),https://i.mydramalist.com/GqoO5c.jpg?v=1, Drama, South Korea ,"A westernized Irish adoptee, Joong-Ah inevitably flies back to Korea to confront her past and to see the country she is really from, only to fall in love with her brother, Jae-Bok. Their love is painful, as they are never meant to be together as lovers, but merely as brother and sister. The show's message is that there is no such thing as noble innocent love and that love is adversity itself. Therefore, love mustn't be impeded by so-called ""destiny"" or family, no matter how ironic or difficult the case may seem. Although destiny is cruel and arduous, the two young lovers radiate pure happiness. The show describes how love survives the tragic bondage of family, destiny and romance.", Kim Jin Man ,"  Aillaendeu ,    ", 16, 6.6 (scored by 223 users), #51064, #6380, 856," Sep  1, 2004 - Oct 21, 2004", 1 hr. 10 min.,"Romance,Drama,Melodrama","Brother-SisterRelationship,FlashbackToPast,StarCrossedLovers,Taboo,ForbiddenLove,CalmFemaleLead,Tearjerker,Trauma,LoveSquare,FamilySecret","Lee Na Young,Kim Min Joon,Kim Min Jung,Hyun Bin,","Lee Hwi Hyang,Kim In Tae,"
63425,https://mydramalist.com/63425-phoenix,Phoenix 2020 (2020),https://i.mydramalist.com/ENyR0_4c.jpg?v=1, Drama, South Korea ,"Belonging to the wealthiest class and as the daughter of an influential chaebol family in Korea, Ji Eun grew up with everything. When she meets Se Hoon, who comes from an underprivileged family, he treats her like no other, and she falls in love with him. Although Ji Eun's family opposes their relationship, they get married. However, due to reoccurring conflicts, Ji Eun and Se Hoon become exhausted and end their marriage. Ten years later, fate ironically reverses their lives. Se Hoon, who is now a successful man, buys Ji Eun's house out of revenge. But when he stands in front of her as Willian Jang, he only wants to help her. Nonetheless, there is Mi Ran, with whom he is in a serious relationship with, and next to Ji Eun is her new love, Jung Min, who is devoted to her. This drama is the 2020 version of the intertwined fates of four people's love.  ", Lee Hyun Jik ,"  Bul Sae ,  bulsae ,  The Fire Bird ,  Phoenix - 2020 ,  불새 ,  Bulsae 2020  ", 120, 6.6 (scored by 148 users), #51084, #5614," 1,052"," Oct 26, 2020 - Apr  9, 2021", 30 min.,"Business,Romance,Drama,Melodrama","DisapprovingParent,TimeSkip,Divorce,FamilyPressure,RagsToRiches,FirstLove,Marriage,Pregnancy,LoveTriangle,Bitterness","Hong Soo Ah,Lee Jae Woo,Seo Ha Joon,Park Young Rin,","Yang Hye Jin,Sung Hyun Ah,"
1118,https://mydramalist.com/1118-dont-ask-me-about-the-past,Don't Ask Me About The Past (2008),https://i.mydramalist.com/M5vdyc.jpg?v=1, Drama, South Korea ,"Kwak Sun Young gets into a car accident and develops this ability of detecting a man's past from his body odors. She divorces her husband when she finds out about his long history of girlfriends. Sun Young then sets up a business where she helps women and even the police track down suspicious men and husbands.  (DW) ", Kim Heung Dong ,"  Gwageoreul Mutji Maseyo ,  Please Don't Bury The Past  ", 16, 6.6 (scored by 259 users), #51110, #6778, 774," May 17, 2008 - Jun  8, 2008", 60 min.,"Comedy,Romance,Supernatural","Pre-produced,SpecialPower","Kim Yoo Mi,Kim Won Hee,Kim Seung Soo,","Jung Yoo Seok,Park Jae Jung,Jo Jin Woong,"
1219,https://mydramalist.com/1219-the-queen-returns,The Queen Returns (2009),https://i.mydramalist.com/aeYgWc.jpg?v=1, Drama, South Korea ,"Cha Do-kyung was an ""it girl"" and center of attention during her school days. Thanks to her looks and affluent family background, she was surrounded by many suitors and admirers. On the other hand, Jang Gong-sim, Do-kyung's friend, who always lagged far behind Do-kyung in every aspect felt inferior to her while growing up. However, Do-kyung's accidental one-night stand with Bong-hee, Gong-shim's then boyfriend, led to an unwanted pregnancy resulting in the two getting married.  Fast forward 17 years, Do-kyung became an ordinary housewife with 3 kids and a good for nothing husband while Gong-shim went on to become a celebrity ballet dancer. Their reversed situation made them at odds with each other and they ended up fighting over Hyun-woo who once had a crush on Do-kyung when young. Torn between the two women, will Hyun-woo stick to his first love who became another man's wife or will he marry Gong-shim, the ugly duckling turned into the beautiful swan? Will Gong-shim's efforts to win Hyun-woo's heart be successful?  (KBS World)", Park Gi Ho ,"  Gongjuga Dolawatda ,   The Princess Has Returned  ", 16, 6.6 (scored by 52 users), #51111, #11764, 273," Sep 14, 2009 - Nov  3, 2009", 60 min.,"Romance,Drama,Melodrama",,"Tak Jae Hoon,Oh Yeon Soo,Lee Jae Hwang,Hwang Shin Hye,","Song Dae Gwan,Ji Sang Ryeol,"
3165,https://mydramalist.com/3165-come-come-absolutely-come,"Come, Come, Absolutely Come (2011)",https://i.mydramalist.com/GlW3Ec.jpg?v=1, Drama, South Korea ,Sitcom depicts the lives of two women and a man who live together in the same house. ,,"  Wasseo Wasseo Jedaero Wasseo ,   You're Here, You're Here, You're Really Here ,   You Drive Me Crazy  ", 60, 6.6 (scored by 16 users), #51112, #10188, 364," Dec  5, 2011 - Mar  2, 2012", 30 min.,Sitcom,,"Yoo In Young,Lee Soo Kyung,Jin Yi Han,","Uhm Hyo Sub,Han Jin Hee,Kang Nam Gil,"
12625,https://mydramalist.com/12625-splendid-days,Splendid Days (2001),https://i.mydramalist.com/BBbm5c.jpg?v=1, Drama, South Korea ,"The drama is set in the early 70s. The period when poverty ruled everything, but there's hope, and people who were happy because of their families. They are the main characters of this drama.  The two brothers who have only youth and spirit, Suk Jin and Chul Jin and Min Joo, Yun Shil's love, the big and small setbacks of life. And through the process of overcoming it, it refers to the infinite possibilities of youth, the most beautiful period of life.  ",,  Hwaryeohan Shijeol  , 50, 6.6 (scored by 7 users), #51124, #99999, 148," Nov  3, 2001 - Apr 21, 2002", 60 min.,"Romance,Drama","SecondaryCouple,UnrequitedLove","Ji Sung,Park Sun Young,Gong Hyo Jin,Ryu Seung Beom,","Im Ye Jin,Kim Young Ok,"
1077,https://mydramalist.com/1077-land-of-wine,Land of Wine (2003),https://i.mydramalist.com/GPx0Rc.jpg?v=1, Drama, South Korea ,Seo Joon portrays the troublemaker son of a rich businessman. The drama draws the life of Seo Joon as he finds his own success in an alcohol business selling traditional Korean beer. , Lee Jin Suk ,"  Nation of Drinks ,  Alcohol Land ,  A Land of Alcohol ,  Surui Nara ,  Sului Nara  ", 16, 6.6 (scored by 14 users), #51159, #99999, 224," Apr  9, 2003 - May 29, 2003", 1 hr. 5 min.,"Romance,Drama,Melodrama",,"Lee Dong Wook,Kim Min Jung,Kim Jae Won,Choi Kang Hee,","Park In Hwan,Lee Se Young,"
59461,https://mydramalist.com/59461-sotongui-misseusin,Ask Miss Shin (2020),https://i.mydramalist.com/Zd5Jq_4c.jpg?v=1, Drama, South Korea ,"The web drama, made by Korea Consumer Agency and Seoul Metropolitan City, follows Ms. Shin, a counseling deity, as she talks about cases of unfair treatment of consumers.   ",,"  Sotongui misseusin ,  Tips from Miss Shin ,  Communicate Miss Shin  ", 3, 6.6 (scored by 16 users), #51166, #99999, 96," Apr  6, 2020 - Apr 20, 2020", 11 min.,"Drama,Supernatural","ShortLengthSeries,Miniseries,Deity,WebSeries","Kim So Hye,",
22474,https://mydramalist.com/22474-im-not-a-girl-anymore,I'm Not A Girl Anymore (2016),https://i.mydramalist.com/7qe4rc.jpg?v=1, Drama, South Korea ,"‘I’m Not A Girl Anymore’ revolves around Na So Nyuh’s love life prior to becoming a top star, as she reflects on her experiences with her four ex-boyfriends, one of which had too made their debut in the industry. ",,"  Love! As If You've Never Been Hurt! ,  사랑하라! 한번도 상처 받지 않은 것처럼!  ", 12, 6.6 (scored by 50 users), #51167, #12030, 261," Nov  7, 2016 - Jan 16, 2017", 7 min.,Romance,"WebSeries,Celebrity,FirstLove,UnrequitedLove,ShortLengthSeries,PastAndPresent","Park Kyung Ri,","Hong Jin Ho,Joo Woo Jae,Ren,Seo Tae Hoon,Choi Sung Joon,"
5514,https://mydramalist.com/5514-can-we-love-again,Can We Love Again (2006),https://i.mydramalist.com/Gwkk1c.jpg?v=1, Drama, South Korea ,"This two-part drama comments on the gender inequality prevalent in Korea. Can We Love Again depicts a repressed middle-class housewife, Kang Young Sook, who is neglected by her self-absorbed husband and children, despite having been devoted to their well-being for 20 years. Young Sook eventually decides that she can no longer tolerate such treatment, and is determined to leave them to fend for themselves and become independent.  ",,"  Let's Love Again  ,   We Should Love Again   ", 2, 6.6 (scored by 3 users), #51188, #99999, 42," Mar 18, 2006",,"Romance,Family",Miniseries,"Kang Nam Gil,Park Soon Chun,","Bang Eun Hee,Lee Sang Sook,"
12659,https://mydramalist.com/12659-sunrise-house,Sunrise House (2002),https://i.mydramalist.com/ZRrjYc.jpg?v=1, Drama, South Korea ,- ,,    , 132, 6.6 (scored by 3 users), #51196, #99999, 15," Oct 21, 2002 - May 15, 2003",,Drama,,"Jang Shin Young,Lee Byung Wook,Oh Dae Gyu,Choo Ja Hyun,Kim Min Sung,","Yeo Woon Kye,"
12827,https://mydramalist.com/12827-traveling-women,Traveling Women (2004),https://i.mydramalist.com/6v2LOc.jpg?v=1, Drama, South Korea , , Jung Eul Young ,"  Sopungganeun Yeoja ,    ", 94, 6.6 (scored by 3 users), #51197, #99999, 25," May  3, 2004 - Oct  8, 2004",,Drama,,"Park Ji Young,Hwang In Sung,Yeo Hyun Soo,","Geum Bo Ra,Shin So Mi,Jung Jae Soon,"
49025,https://mydramalist.com/49025-orange-light,Orange Light (2014),https://i.mydramalist.com/BxKL7c.jpg?v=1, Drama, South Korea , ,,    , 3, 6.6 (scored by 3 users), #51236, #99999, 12," Jun  9, 2014", 14 min.,"Comedy,Romance,Drama","Miniseries,MobileDrama,WebSeries","Lee Shin Sung,Jang Do Yeon,",
705659,https://mydramalist.com/705659-love-on-live,Love On Live (2021),https://i.mydramalist.com/j1BPB_4c.jpg?v=1, Drama, South Korea , ,,  Leobeu On Laibeu  , 5, 6.6 (scored by 3 users), #51257, #99999, 61," Jul 15, 2021 - Aug 12, 2021", 10 min.,Romance,"ShortLengthSeries,Miniseries,WebSeries","Seo Hye Lin,",
5903,https://mydramalist.com/5903-woman-of-matchless-beauty-park-jung-kum,"Woman of Matchless Beauty, Park Jung Kum (2008)",https://i.mydramalist.com/9Omxkc.jpg?v=1, Drama, South Korea ,"Park Jung Kum is a divorced woman who is caught between two men. Lee Eun Sung, a doctor, is Jung Kum’s first love. Han Gyung Soo, a Human Rights lawyer, falls in love with Jung Kum as well. He has had a hard life growing up. ", Lee Hyung Sun ,"  Park Jung Kum, Heavenly Beauty ,  The Almighty Jungkeum Park ,  Cheonhailsaek Park Jeong-keum  ", 52, 6.6 (scored by 19 users), #51267, #99999, 236," Feb  2, 2008 - Aug  3, 2008", 1 hr. 10 min.,Romance,,"Son Chang Min,Kim Min Jong,Han Go Eun,Bae Jong Ok,","Bae Soo Bin,Jo Kyung Hoon,"
5401,https://mydramalist.com/5401-want-to-love-again,Want to Love Again (2006),https://i.mydramalist.com/MXyROc.jpg?v=1, Drama, South Korea ,"Yeo-Jin (Lee Eung-Kyung), comes to see Eun-Woo (Kim Ji-seok) who is wearing a prison uniform, cries and tells him that she loves him. Then Ji-Heon (Kim Byeong-Se) helps Yeo-Jin to her feet. A year ago, Yeo-Jin was a standard wife who lived with her husband, Ji-Heon who worked at an orthopedic university hospital, and her loud, cranky mother-in-law, Mrs. Shim (Yun So-Jeong). Eun-Seo goes to visit her son, Min-Hyung, who’s hospitalized and cheers him up.  ", Park Hyung Ki ,"  I Want to Love ,   Do Love  ", 128, 6.6 (scored by 5 users), #51272, #99999, 86," Feb 27, 2006 - Jul 29, 2006",,"Romance,Family",,"Kim Ji Suk,Lee Eung Kyung,","Sung Dong Il,Yeo Jin Goo,Yoon So Jung,Shin So Mi,"
12460,https://mydramalist.com/12460-king-and-rain,The King and the Queen (1998),https://i.mydramalist.com/gOYjXc.jpg?v=1, Drama, South Korea ,"This drama depicts the power struggle between various members of the royal family between the reigns of King Sejong and Yeonsangun, for the ultimate prize: the throne. ",,"  King and Queen ,  Wanggwa Bi ,  King and Rain  ", 186, 6.6 (scored by 5 users), #51275, #99999, 63," Jun  6, 1998 - Mar 25, 2000",,Historical,"KingMaleLead,HistoricalFigure,HistoricalFiction,SejongTheGreat,Royalty,JoseonDynasty","Chae Shi Ra,Im Dong Jin,Jung Tae Woo,","Lee Kwang Ki,Yoon Yoo Sun,Kim Seok Wook,"
9280,https://mydramalist.com/9280-everything-kimchi,Everything Kimchi (2014),https://i.mydramalist.com/24Xddc.jpg?v=1, Drama, South Korea ,"A housewife who put all her hopes on her husband is abandoned by him. Her entire life is shattered to the core. Despite the betrayal of her husband and the subsequent hardships she encounters as a divorcee, she starts a Kimchi business to start anew. A success story of a housewife who overcomes her pain and anguish.  "," Kim Heung Dong,  Lee Gye Joon ","  Modu Da Kimchi ,  Everybody, Kimchi! ,  Everybody Say Kimchi  ", 132, 6.6 (scored by 38 users), #51298, #99999, 226," Apr  7, 2014 - Oct 31, 2014", 40 min.,Drama,"HardworkingFemaleLead,Infidelity,Divorce,BirthSecret,EvilStepmother","Kim Ji Young,Kim Ho Jin,Cha Hyun Jung,Won Ki Joon,","Min Joon Hyun,Lee Bo Hee,"
1108,https://mydramalist.com/1108-a-happy-woman,A Happy Woman (2007),https://i.mydramalist.com/45ykZc.jpg?v=1, Drama, South Korea ,"Lee Ji Yeon has a natural, affirmative and bright personality and is a jewelry accessory designer. She is married to Choi Joon Ho. Kim Tae Seop is a dectective who is very quiet and is devoted to Ji Yeon after he falls in love with her. Ji Yeon is caught between two men. ", Kim Jong Chang ,"  Blissful Woman ,  Haengbokhan Yeoja  ", 58, 6.6 (scored by 31 users), #51319, #99999, 159," Jan  6, 2007 - Jul 22, 2007", 60 min.,"Romance,Drama,Family,Melodrama","Marriage,LoveTriangle","Kim Suk Hoon,Jung Gyu Woon,Yoon Jung Hee,","Kim Yoon Kyung,Kim Jae Man,Jang Yong,"
2294,https://mydramalist.com/2294-breathless,Breathless (2003),https://i.mydramalist.com/PxWkyc.jpg?v=1, Drama, South Korea ,"A young man here is dreaming about his future. He needs to do whatever task lying in front of him to earn his living, yet he is running fast to dream and to love. Whenever he is sprinting, he is so full of energy that he forgets about his poverty and his dark family background. The world might jeer at him but he does not care.  She is rather special. She is very well aware of her charms and is highly self-reliant. The most unfamiliar word to her is ""failure"" because she has never faced failure in her life since the world was always on her side. She conquered whatever she intended and she dumped whatever she thought unnecessary. However, she just cannot deny the love that is to determine her destiny. She is like an open-hearted prairie, young and gleaming.  They love each other and the love changes both of their lives; they run towards the uneasy future.  ", Park Sung Soo ,  I Run / I'm Running / Running After Dream/ Na-neun Dal-lin-da  , 16, 6.6 (scored by 65 users), #51326, #11538, 284," Oct 22, 2003 - Dec 11, 2003",,"Romance,Drama,Sports","RichWoman/PoorMan,Family","Kim Kang Woo,Chae Jung An,","Eric Mun,Kim Seo Hyung,Kim Jung Hyun,Lee Jong Soo,"
25993,https://mydramalist.com/25993-the-blue-sea,The Blue Sea (2017),https://i.mydramalist.com/AzeOgc.jpg?v=1, Drama, South Korea ,"""The blue sea"" is an action drama that tells the story of a mysterious young man who lost his memory. Jo Eun Hee is a female soldier in the navy who works with Sung Ki Soo to carry out special missions under UDU (Underwater Demolitions Unit) Sung Ki Soo is a navy lieutenant who is also a professor at the non-commissioned officer department who is the first to see through the identity of the young man who lost is memory.",,    , 5, 6.6 (scored by 179 users), #51345, #8748, 487," Oct  9, 2017 - Oct 13, 2017", 17 min.,"Action,Comedy,Romance","ShortLengthSeries,PoliceDepartment,Miniseries,FriendsToLovers,WebSeries,Amnesia","Jung Ye In,","Jung Tae Ri,Yoon Jin,Jo Ki Sung,"
68085,https://mydramalist.com/68085-someday,Someday (2017),https://i.mydramalist.com/dWYxe_4c.jpg?v=1, Drama, South Korea ,"A web drama about the all-too-relatable woes and wonders of love--unrequited, forbidden, and otherwise. ",,"  썸데이 시즌1 ,  Someday Season 1  ", 10, 6.6 (scored by 5 users), #51393, #99999, 56," Dec 12, 2017 - Feb  6, 2018", 12 min.,"Romance,School,Youth","ForbiddenLove,Miniseries,WebSeries,UnrequitedLove,Friendship",,
2807,https://mydramalist.com/2807-definitely-neighbors,Definitely Neighbors (2010),https://i.mydramalist.com/LpN17c.jpg?v=1, Drama, South Korea ,"Married couple gets divorced. Prior to their divorce, the couple had an argument and their five year old son left the house. Their child died by a car accident. The guilt from their child's death weighted heavily on the parents and eventually they divorced because of this.  As time goes on, the ex spouses meet again as neighbors. ", Jo Nam Gook ,"  Iutjip Wensoo ,  Neighbor Enemies ,  Neighboring Exes  ", 65, 6.6 (scored by 41 users), #51423, #99999, 211," Mar 13, 2010 - Oct 31, 2010", 1 hr. 10 min.,"Romance,Family",,"Yoo Ho Jung,Son Hyun Joo,","Kim Sung Ryung,Ban Hyo Jung,Shin Sung Rok,Kim Ye Ryung,"
26806,https://mydramalist.com/26806-fly-high,Aim High (2017),https://i.mydramalist.com/yNKkRc.jpg?v=1, Drama, South Korea ,This web-drama deals with school violence and delivers the message that victims of school violence can overcome their traumas with guided care and attention.  Who is the perpetrator and who is the victim? Who will heal them with trauma and guilt? The Justice team is reaching out. , Shin Dong Il ,  Fly High  , 6, 6.6 (scored by 7 users), #51449, #99999, 110," Dec 28, 2017 - Jan  5, 2018", 10 min.,"School,Drama","ShortLengthSeries,Miniseries,WebSeries","Danny Ahn,Seo Shin Ae,Park Hae Mi,Jung Da Eun,","Jeong Hee Tae,Jo Soo Ha,"
829,https://mydramalist.com/829-ice-girl,Ice Girl (2005),https://i.mydramalist.com/7vqKjc.jpg?v=1, Drama, South Korea ,"Before the marriage to fiance, a young lady Kim suddenly suffered a heart attack. She was moved to her father's hospital, but her father Dr. Kim was not able to save her. So he took her body and froze her until he could find a way to save her. And 25 years later, in 2005, she is revived. But she cannot remember her fiance... and she falls in love with his son. "," Kim Myung Wook,  Lee Jin Seo ","  She Returned ,  She Came Back ,  She Is Back ,  Love Lost In Time ,  Geunyeoga Dorawattda ,  Geunyeoga Dolawassda  ", 16, 6.6 (scored by 114 users), #51460, #9401, 426," Jun 27, 2005 - Aug 16, 2005", 1 hr. 5 min.,"Romance,Sci-Fi",TimeTravel,"Kim Hyo Jin,Kim Nam Jin,Seo Ji Hye,Kim Joo Seung,Park Jin Woo,","Park Soon Chun,"
9669,https://mydramalist.com/9669-the-tale-of-janghwa-and-hongryeon,The Tale of Janghwa and Hongryeon (2009),https://i.mydramalist.com/BdDDbc.jpg?v=1, Drama, South Korea ,"Janghwa is the woman who gets everyone's attention and love with her gorgeous appearance. She had a perfect marriage and enjoys her luxurious life. She only concerns and cares about herself, and she's not changed after she got married. Hongryeon, the deprived single mother, has a dream of having a happy family of her own, but this modest hope is not easy for her. Nevertheless, Hongryeon is an energetic and optimistic person who lives her life to the fullest. The two very contrary women confront each other, as Janghwa abandons the mother-in-law and Hongryeon starts to look after her.",,"  The Tale of Two Sisters ,   Love & Obsession ,   Love and Obsession ,   Rose Flower and Red Lotus ,   Janghwa Hongryeon  ", 150, 6.6 (scored by 15 users), #51464, #99999, 87," Apr 20, 2009 - Oct 10, 2009", 25 min.,"Drama,Melodrama",,"Kim Se Ah,Jang Hyun Sung,Yoon Hae Young,","Choi Jae Won,Jung Ho Geun,Jung Jae Soon,"
5850,https://mydramalist.com/5850-hong-kong-express,Hong Kong Express (2005),https://i.mydramalist.com/MRn2Rc.jpg?v=1, Drama, South Korea ,"A drama about the relationships and heartbreak caused by a love triangle revolving around three individuals living in Hong Kong. Beautiful interior designer Han Jung Yeon is engaged to rich businessman Choi Kang Hyuk, but her contentment is stirred by sudden doubt when she suddenly meets her old lover, Kang Min Soo. To complicate matters further, both Kang Hyuk and Min Soo are involved in dark back alley dealings and may even be accomplice to murder.",,    , 16, 6.6 (scored by 4 users), #51468, #99999, 51," Feb 16, 2005 - Apr  7, 2005",,"Romance,Drama","InteriorDesigner,Engagement,Businessman,LoveTriangle","Kim Hyo Jin,Cha In Pyo,Song Yoon Ah,Jo Jae Hyun,","Jung Ae Yun,Park Jung Soo,"
5885,https://mydramalist.com/5885-special-crime-investigation,Special Crime Investigation (2006),https://i.mydramalist.com/akDXkc.jpg?v=1, Drama, South Korea ,"Murder in the Blue House. Jung Suk Kyu, a chef in the Blue House was found dead in his room in an apparent suicide. Police detectives Kim Han Soo and Park Hee Young are tasked to investigate the incident, which took place in a sensitive period, just before the upcoming peace talks between North Korea, South Korea and the United States.  But as they investigate, it becomes increasing clear that things are not what they seem and they find themselves in a race to find the killer before the killer strikes again.", Kwon Gye Hong ,  Special Crime Investigation: Murder in the Blue House  , 4, 6.6 (scored by 8 users), #51469, #99999, 67," Sep 13, 2006 - Sep 21, 2006",,Mystery,"Miniseries,Death,Murder,Investigation,Detective",,"Kwon Byung Gil,Lee Jong Goo,Han Young Kwang,Park Yong Soo,Park Kwang Jung,So Yi Hyun,"
698837,https://mydramalist.com/698837-without-blood-or-tears,Red Shoes (2021),https://i.mydramalist.com/QWNQv_4c.jpg?v=1, Drama, South Korea ,"A story about a heartless mother who betrayed her father and turned away from her sick younger brother for love and desire, and a daughter who dreams of revenge against such mother.  ", Park Ki Hyun ,"  Without Blood or Tears ,  Pido Nunmuldo Eobsi ,  Bbalgang Gudu ,  피도 눈물도 없이 ,  빨강구두  ", 100, 6.6 (scored by 167 users), #51487, #6715, 786," Jul  5, 2021 - Dec 10, 2021", 35 min.,"Romance,Drama,Family,Melodrama","SoapOpera,SelfishMother,Revenge,FemaleCenteredPlot,Greed,DeathOfAParent,RichMan/PoorWoman,SelfishFemaleLead,FirstLoveReturns,DeadParents","Choi Myung Gil,So Yi Hyun,Park  Yoon Jae,Jung Yoo Min,Shin Jung Yoon,","Sun Woo Jae Duk,"
714409,https://mydramalist.com/714409-wanna-sleepover,Wanna Sleepover (2021),https://i.mydramalist.com/X75Vn_4c.jpg?v=1, Drama, South Korea , ,,"  Will You Sleep Here? ,  yeogiseo jagogallae  ", 9, 6.6 (scored by 31 users), #51505, #99999, 86," Apr 11, 2021 - Jun 21, 2021", 10 min.,"Romance,Drama","ShortLengthSeries,Miniseries,WebSeries","Seo Hye Lin,Kim Dong Woo,",
5449,https://mydramalist.com/5449-love-and-hate,Love and Hate (2006),https://i.mydramalist.com/wJ63nc.jpg?v=1, Drama, South Korea ,"Jung Hee's husband affair had twisted his mistress's (Lee Ja Young) fate so tightly together with his wife (Lee Ah Hyun), that even his death did not break the cruel bond between the two woman. Now years later, will history repeat itself once more when the women meet again? Can these two women break free of hate to love again?  ",,  Sa-rang-doe Mi-um-doe   , 120, 6.6 (scored by 6 users), #51508, #99999, 55," Dec  4, 2006 - Apr 21, 2007",,Drama,,"Oh Min Suk,Yoon Gi Won,Kim Dong Gyun,Lee Hye Eun,Kim Na Woon,Lee Ah Hyun,",
